Estacion: Potrero del Clavillo,,,,
Parametro: Aforos,,,,
,,,,
Fecha y Hora,Altura Escala [m],Caudal Liquido [m3/s],Caudal Solido Grueso [kg/s],Caudal Solido Fino [kg/s]
17/11/1998 07:20:00 a.m.,2,"2,577",,
18/11/1998 07:20:00 a.m.,"1,96","2,073",,
19/11/1998 07:15:00 a.m.,"1,95","2,158",,
21/11/1998 07:20:00 a.m.,"1,94","1,864",,
23/11/1998 07:00:00 a.m.,"1,95","1,921",,
24/11/1998 07:30:00 a.m.,"1,95","1,86",,
25/11/1998 07:20:00 a.m.,"1,99","2,469",,
26/11/1998 07:10:00 a.m.,"1,95","2,02",,
27/11/1998 07:30:00 a.m.,"1,94","1,949",,
28/11/1998 07:05:00 a.m.,"1,94","1,841",,
30/11/1998 07:30:00 a.m.,"1,94","1,824",,
01/12/1998 07:05:00 a.m.,"1,94","1,79",,
01/12/1998 06:50:00 p.m.,"2,07","3,502",,
02/12/1998 06:40:00 a.m.,"1,99","2,612","0,1","0,2"
03/12/1998 07:20:00 a.m.,"1,94","1,937",,
04/12/1998 07:35:00 a.m.,"1,94","1,748",,
05/12/1998 07:10:00 a.m.,"1,98","2,376","0,1","0,1"
06/12/1998 07:20:00 a.m.,"1,94","1,939",,
08/12/1998 07:15:00 a.m.,"1,93","1,809","0,1",0
09/12/1998 07:00:00 a.m.,"2,5","16,222","11,8","23,3"
09/12/1998 09:10:00 a.m.,"2,58","21,837",,
09/12/1998 04:00:00 p.m.,"2,22","7,02",,
10/12/1998 07:35:00 a.m.,"2,09","3,09",,
11/12/1998 07:10:00 a.m.,"2,06","2,771","0,2","0,1"
12/12/1998 07:05:00 a.m.,"2,05","2,545",,
14/12/1998 06:50:00 a.m.,"2,06","3,456","0,1","0,5"
15/12/1998 07:10:00 a.m.,"1,97","1,846",,
16/12/1998 07:15:00 a.m.,"1,97","1,746",0,0
17/12/1998 07:35:00 a.m.,"1,97","1,703",,
19/12/1998 07:00:00 a.m.,"1,96","1,509",,
21/12/1998 07:10:00 a.m.,"2,03","2,136","0,2","0,3"
22/12/1998 07:10:00 a.m.,"1,99","1,712",,
23/12/1998 07:25:00 a.m.,"1,97","1,648",0,0
24/12/1998 07:10:00 a.m.,"1,96","1,661",,
26/12/1998 07:35:00 a.m.,"1,95","1,512",,
28/12/1998 07:10:00 a.m.,"1,94","1,369",,
29/12/1998 06:50:00 a.m.,"2,08","3,75","0,7","1,9"
30/12/1998 07:50:00 a.m.,"1,99","1,949",,
31/12/1998 07:25:00 a.m.,"1,98","1,64",,
01/01/1999 09:20:00 a.m.,"2,15","4,75",,
02/01/1999 07:20:00 a.m.,"2,07","2,774",,
03/01/1999 07:40:00 a.m.,"2,05","2,308",,
05/01/1999 07:25:00 a.m.,"2,27","6,066","0,5","2,4"
06/01/1999 07:00:00 a.m.,"2,16","4,833",,
07/01/1999 07:10:00 a.m.,"2,12","3,727",,
08/01/1999 06:45:00 p.m.,"2,32","11,343","73,3","52,6"
09/01/1999 06:35:00 a.m.,"2,95","42,836","117,6","136,8"
10/01/1999 07:05:00 a.m.,"2,46","14,541",,
11/01/1999 06:35:00 a.m.,"2,38","9,716",,
12/01/1999 09:20:00 a.m.,"2,33","6,669",,
13/01/1999 09:20:00 a.m.,"2,28","5,595",,
14/01/1999 07:15:00 a.m.,"2,27","5,038","0,3","0,4"
15/01/1999 07:25:00 a.m.,"2,26","4,784",,
16/01/1999 07:05:00 a.m.,"2,24","4,027","0,1","0,1"
18/01/1999 07:10:00 a.m.,"2,32","5,391",,
19/01/1999 07:15:00 a.m.,"2,3","4,278","0,1","0,1"
20/01/1999 07:00:00 a.m.,"2,28","4,199",,
21/01/1999 07:05:00 a.m.,"2,28","4,616",,
21/01/1999 05:28:00 p.m.,"2,5","18,22",,
22/01/1999 06:35:00 a.m.,"2,6","22,474",,
23/01/1999 06:20:00 p.m.,"2,44","11,837",,
24/01/1999 09:35:00 a.m.,"3,1","59,1","2001,7","3102,5"
25/01/1999 09:40:00 a.m.,"2,34","7,009",,
26/01/1999 09:30:00 a.m.,"2,32","5,847",,
27/01/1999 08:03:00 p.m.,"2,52","22,534","2,3","8,3"
28/01/1999 06:40:00 a.m.,"2,65","27,447",,
29/01/1999 07:10:00 a.m.,"2,4","12,469",,
30/01/1999 03:20:00 p.m.,"2,315","7,921","0,5","0,7"
01/02/1999 09:20:00 a.m.,"2,3","6,836","0,3","0,3"
02/02/1999 07:10:00 a.m.,"2,26","6,417",,
03/02/1999 07:10:00 a.m.,"2,23","5,383","0,1","0,1"
05/02/1999 07:20:00 a.m.,"2,23","5,265",,
06/02/1999 07:10:00 a.m.,"2,21","5,066",,
07/02/1999 11:08:00 a.m.,"2,7","34,486","229,3","125,1"
08/02/1999 07:05:00 a.m.,"2,37","10,219",,
09/02/1999 09:20:00 a.m.,"2,29","7,312",,
10/02/1999 09:20:00 a.m.,"2,25","6,186","0,6","0,6"
11/02/1999 07:00:00 a.m.,"2,22","5,926",,
12/02/1999 09:20:00 a.m.,"2,29","7,299",,
13/02/1999 10:20:00 a.m.,"3,21","70,915","1837,9","3371,4"
14/02/1999 09:30:00 a.m.,"2,23","6,035",,
15/02/1999 09:20:00 a.m.,"2,17","5,144","0,3","0,4"
16/02/1999 09:20:00 a.m.,"2,14","4,613",,
18/02/1999 09:20:00 a.m.,"2,13","4,695",,
19/02/1999 09:20:00 a.m.,"2,12","3,723",,
21/02/1999 09:20:00 a.m.,"2,12","3,423",,
22/02/1999 09:40:00 a.m.,"2,13","3,289","0,1","0,4"
23/02/1999 09:25:00 a.m.,"2,19","4,678","0,7","3,9"
23/02/1999 07:30:00 p.m.,"2,47","14,599",,
24/02/1999 09:25:00 a.m.,"2,16","3,781",,
25/02/1999 07:20:00 a.m.,"2,16","3,428",,
27/02/1999 07:20:00 a.m.,"2,18","4,621",,
01/03/1999 09:20:00 a.m.,"2,19","4,365",1,1
02/03/1999 07:20:00 a.m.,"2,24","5,392",1,1
03/03/1999 11:05:00 a.m.,"2,43","12,839",,
04/03/1999 07:20:00 a.m.,"2,24","5,873",1,1
06/03/1999 07:05:00 a.m.,"2,46","14,592","15,8","12,8"
06/03/1999 03:25:00 p.m.,"2,3","7,519",,
07/03/1999 09:20:00 a.m.,"2,3","8,358",,
07/03/1999 01:50:00 p.m.,"2,55","20,797",,
08/03/1999 07:20:00 a.m.,"2,38","14,439",,
09/03/1999 07:40:00 a.m.,"2,35","12,654",,
10/03/1999 09:30:00 a.m.,"2,32","12,03","1,7","1,1"
11/03/1999 07:30:00 a.m.,"2,35","12,579",,
12/03/1999 07:35:00 a.m.,"2,36","12,748",,
13/03/1999 02:20:00 p.m.,"2,34","12,172",,
14/03/1999 09:20:00 a.m.,"2,32","11,936",,
16/03/1999 09:20:00 a.m.,"2,25","7,283",1,1
17/03/1999 10:30:00 a.m.,"2,32","11,714",,
18/03/1999 07:25:00 a.m.,"2,42","14,766","1,9","2,6"
19/03/1999 08:00:00 a.m.,"2,36","12,907",,
20/03/1999 07:30:00 a.m.,"2,4","15,159",,
22/03/1999 07:50:00 a.m.,"2,4","14,885","0,9","0,9"
23/03/1999 08:00:00 a.m.,"2,38","14,06",,
24/03/1999 08:05:00 a.m.,"2,33","11,769",,
25/03/1999 09:20:00 a.m.,"2,3","11,366",,
25/03/1999 04:20:00 p.m.,"3,1","64,253",,
26/03/1999 07:35:00 a.m.,"2,48","19,607",,
27/03/1999 07:40:00 a.m.,"2,38","15,005",,
28/03/1999 08:10:00 a.m.,"2,34","13,833",,
31/03/1999 07:55:00 a.m.,"2,32","13,029",,
01/04/1999 04:45:00 p.m.,"2,29","10,988",,
02/04/1999 03:50:00 p.m.,"2,26","10,194",,
03/04/1999 09:30:00 a.m.,"2,26","10,184",,
05/04/1999 09:50:00 a.m.,"2,22","7,526",,
06/04/1999 09:20:00 a.m.,"2,2","7,382",,
07/04/1999 08:25:00 a.m.,"2,2","6,759",,
09/04/1999 09:20:00 a.m.,"2,18","6,208",,
10/04/1999 09:20:00 a.m.,"2,18","6,075",,
12/04/1999 09:20:00 a.m.,"2,14","5,546",,
13/04/1999 09:20:00 a.m.,"2,14","5,155",,
14/04/1999 09:25:00 a.m.,"2,12","4,921",,
15/04/1999 09:40:00 a.m.,"2,1","4,858",,
17/04/1999 09:40:00 a.m.,"2,1","4,472",,
19/04/1999 09:35:00 a.m.,"2,09","4,346",,
21/04/1999 09:40:00 a.m.,"2,06","4,042",,
22/04/1999 09:25:00 a.m.,"2,06","3,897",,
24/04/1999 09:25:00 a.m.,"2,05","3,918",,
26/04/1999 09:25:00 a.m.,"2,06","3,992",,
27/04/1999 09:20:00 a.m.,"2,05","3,784","0,9","4,2"
28/04/1999 09:20:00 a.m.,"2,04","3,616","0,7","0,8"
29/04/1999 09:20:00 a.m.,"2,03","3,667","1,5","1,1"
30/04/1999 09:20:00 a.m.,"2,03","3,66","0,3","2,3"
01/05/1999 09:20:00 a.m.,"2,02","3,558",,
03/05/1999 09:20:00 a.m.,"2,02","3,353",,
04/05/1999 08:20:00 a.m.,"2,02","3,318",,
05/05/1999 09:20:00 a.m.,"2,02","3,458",,
06/05/1999 08:00:00 a.m.,"2,02","3,43",,
08/05/1999 07:50:00 a.m.,"2,01","3,36",,
10/05/1999 09:25:00 a.m.,"2,04","3,684",,
11/05/1999 09:23:00 a.m.,"2,02","2,801",,
12/05/1999 09:20:00 a.m.,"2,02","2,728",,
13/05/1999 09:20:00 a.m.,"2,03","2,918",,
15/05/1999 09:20:00 a.m.,"2,02","2,927",,
17/05/1999 09:20:00 a.m.,"2,01","2,882",,
18/05/1999 09:20:00 a.m.,"2,01","2,832",,
19/05/1999 09:20:00 a.m.,"2,01","2,812",,
20/05/1999 09:20:00 a.m.,"2,01","2,705",,
22/05/1999 08:00:00 a.m.,"2,01","2,727",,
24/05/1999 09:20:00 a.m.,2,"2,644",,
25/05/1999 09:17:00 a.m.,2,"2,685",,
28/05/1999 09:40:00 a.m.,2,"2,65",,
29/05/1999 09:30:00 a.m.,"1,99","2,522",,
31/05/1999 09:20:00 a.m.,"1,99","2,489",,
01/06/1999 09:20:00 a.m.,"1,99","2,483",,
02/06/1999 09:20:00 a.m.,"1,98","2,535",,
03/06/1999 09:15:00 a.m.,"1,98","2,447",,
04/06/1999 09:15:00 a.m.,"1,99","2,544",,
05/06/1999 09:20:00 a.m.,"1,98","2,491",,
07/06/1999 09:50:00 a.m.,"1,98","2,361",,
08/06/1999 09:15:00 a.m.,"1,98","2,363",,
09/06/1999 08:05:00 a.m.,"1,98","2,46",,
10/06/1999 09:40:00 a.m.,"1,98","2,404",,
12/06/1999 09:25:00 a.m.,"1,97","2,214",,
14/06/1999 10:00:00 a.m.,"1,97","2,251",,
15/06/1999 09:35:00 a.m.,"1,97","2,25",,
16/06/1999 09:20:00 a.m.,"1,96","2,198",,
18/06/1999 09:20:00 a.m.,"1,96","2,153",,
19/06/1999 10:00:00 a.m.,"1,96","2,187",,
21/06/1999 10:20:00 a.m.,"1,96","2,14",,
22/06/1999 09:40:00 a.m.,"1,96","2,11",,
23/06/1999 09:30:00 a.m.,"1,96","2,127",,
25/06/1999 09:20:00 a.m.,"1,96","2,059",,
26/06/1999 09:35:00 a.m.,"1,96","2,045",,
28/06/1999 09:20:00 a.m.,"1,96","2,109",,
29/06/1999 09:20:00 a.m.,"1,95","2,083",,
02/07/1999 09:00:00 a.m.,"1,93","1,577",,
19/08/1999 09:25:00 a.m.,"1,93","1,57",,
20/08/1999 08:25:00 a.m.,"1,93","1,513",,
21/08/1999 01:45:00 p.m.,"1,92","1,471",,
23/08/1999 09:20:00 a.m.,"1,93","1,604",,
24/08/1999 09:20:00 a.m.,"1,93","1,511",,
25/08/1999 09:20:00 a.m.,"1,93","1,582",,
26/08/1999 09:40:00 a.m.,"1,93","1,537",,
27/08/1999 09:20:00 a.m.,"1,93","1,507",,
28/08/1999 09:30:00 a.m.,"1,93","1,493",,
29/08/1999 09:25:00 a.m.,"1,93","1,494",,
30/08/1999 09:20:00 a.m.,"1,93","1,466",,
31/08/1999 09:35:00 a.m.,"1,92","1,432",,
03/09/1999 07:25:00 a.m.,"1,93","1,509",,
04/09/1999 07:30:00 a.m.,"1,93","1,467",,
06/09/1999 07:25:00 a.m.,"1,92","1,511",,
07/09/1999 07:20:00 a.m.,"1,92","1,452",,
08/09/1999 07:20:00 a.m.,"1,92","1,461",,
09/09/1999 09:15:00 a.m.,"1,92","1,415",,
11/09/1999 09:20:00 a.m.,"1,92","1,438",,
13/09/1999 07:20:00 a.m.,"1,92","1,438",,
14/09/1999 07:20:00 a.m.,"1,92","1,45",,
15/09/1999 09:30:00 a.m.,"1,92","1,426",0,"0,02"
16/09/1999 10:00:00 a.m.,"1,92","1,423",,
18/09/1999 07:25:00 a.m.,"1,92","1,369",,
20/09/1999 07:25:00 a.m.,"1,92","1,37",,
21/09/1999 07:30:00 a.m.,"1,92","1,34",,
22/09/1999 07:25:00 a.m.,"1,93","1,462",,
23/09/1999 07:30:00 a.m.,"1,94","1,553",,
25/09/1999 07:30:00 a.m.,"1,92","1,441",,
26/09/1999 09:15:00 a.m.,"1,96","1,937",,
27/09/1999 07:30:00 a.m.,"1,94","1,715",,
28/09/1999 07:30:00 a.m.,"1,93","1,486",,
29/09/1999 07:40:00 a.m.,"2,07","4,37",,
30/09/1999 07:25:00 a.m.,"1,97","1,875",,
02/10/1999 07:30:00 a.m.,"1,98","2,129",,
05/10/1999 07:25:00 a.m.,"1,96","1,87",,
06/10/1999 07:40:00 a.m.,"1,95","1,729",,
07/10/1999 07:20:00 a.m.,"1,95","1,782",,
08/10/1999 07:30:00 a.m.,"1,94","1,653",,
09/10/1999 07:20:00 a.m.,"1,93","1,596",,
11/10/1999 07:30:00 a.m.,"1,93","1,492",0,"0,02"
12/10/1999 07:20:00 a.m.,"1,93","1,478",,
13/10/1999 07:30:00 a.m.,"1,93","1,524",,
14/10/1999 07:30:00 a.m.,"1,93","1,531",,
15/10/1999 07:00:00 a.m.,"1,93","1,574",,
18/10/1999 07:30:00 a.m.,"1,93","1,463",,
19/10/1999 07:30:00 a.m.,"1,93","1,474",,
21/10/1999 06:50:00 a.m.,"1,92","1,4",,
22/10/1999 06:50:00 a.m.,"1,92","1,434",0,"0,02"
23/10/1999 07:35:00 a.m.,"1,93","1,524",,
25/10/1999 07:10:00 a.m.,"1,93","1,376",,
26/10/1999 06:30:00 a.m.,"1,92","1,428",,
27/10/1999 07:00:00 a.m.,"1,92","1,355",,
28/10/1999 06:50:00 a.m.,"1,94","1,613",,
29/10/1999 07:05:00 a.m.,"2,07","4,4",,
30/10/1999 09:20:00 a.m.,"2,225","8,946",,
30/10/1999 07:20:00 p.m.,"3,55","130,56",,
31/10/1999 06:10:00 a.m.,"2,57","22,99",,
01/11/1999 09:20:00 a.m.,"2,18","9,597",,
01/11/1999 03:25:00 p.m.,"2,12","6,616",,
02/11/1999 07:15:00 a.m.,"2,04","5,507",,
04/11/1999 07:20:00 a.m.,"2,06","5,76",,
05/11/1999 07:25:00 a.m.,"1,98","4,287",,
06/11/1999 07:35:00 a.m.,"1,94","3,785",,
08/11/1999 07:00:00 a.m.,2,"5,047",,
09/11/1999 07:10:00 a.m.,"1,94","3,367",,
10/11/1999 06:50:00 a.m.,"1,93","3,244",,
11/11/1999 07:30:00 a.m.,"1,91","2,975",,
13/11/1999 03:15:00 p.m.,"1,9","2,798",,
15/11/1999 07:10:00 a.m.,"1,89","1,957",,
16/11/1999 06:50:00 a.m.,"1,89","1,966",,
17/11/1999 07:10:00 a.m.,"1,89","2,046",,
18/11/1999 07:00:00 a.m.,"1,87","1,963",,
19/11/1999 06:50:00 a.m.,"1,88","2,102",,
20/11/1999 06:45:00 a.m.,"1,86","1,955",,
22/11/1999 07:30:00 a.m.,"1,87","2,106",,
23/11/1999 06:50:00 a.m.,"1,86","2,054",,
24/11/1999 06:40:00 a.m.,"1,84","1,898",,
25/11/1999 06:55:00 a.m.,"1,85","2,266",,
26/11/1999 06:40:00 a.m.,"1,83","2,032",,
27/11/1999 07:00:00 a.m.,"1,81","1,747",,
29/11/1999 06:50:00 a.m.,"1,74","1,862",,
30/11/1999 06:55:00 a.m.,"1,73","1,647",,
01/12/1999 06:40:00 a.m.,"1,73","1,726",0,"0,06"
02/12/1999 07:00:00 a.m.,"1,76","1,967",,
04/12/1999 06:40:00 a.m.,"1,73","1,606",,
06/12/1999 06:30:00 a.m.,"1,73","1,622",,
07/12/1999 06:45:00 a.m.,"1,73","1,527",,
09/12/1999 06:40:00 a.m.,"1,72","1,461",0,0
10/12/1999 06:40:00 a.m.,"1,72","1,454",,
13/12/1999 06:40:00 a.m.,"1,72","1,538",,
14/12/1999 06:35:00 a.m.,"1,74","1,802",0,"0,07"
15/12/1999 06:30:00 a.m.,"1,72","1,714",,
16/12/1999 06:35:00 a.m.,"1,71","1,411",0,"0,02"
17/12/1999 06:40:00 a.m.,"1,71","1,428",,
18/12/1999 06:45:00 a.m.,"1,71","1,306",,
19/12/1999 07:25:00 a.m.,"2,075","6,063","0,97","1,35"
20/12/1999 06:50:00 a.m.,"1,81","2,332",,
21/12/1999 06:20:00 a.m.,"1,76","1,922",,
22/12/1999 06:40:00 p.m.,"2,13","6,825","44,31","1,89"
23/12/1999 07:30:00 a.m.,"1,97","4,072",,
24/12/1999 07:15:00 a.m.,"1,9","2,82",,
26/12/1999 07:45:00 a.m.,"1,93","3,292",,
27/12/1999 03:50:00 p.m.,"2,33","6,927","0,58","6,44"
28/12/1999 03:25:00 p.m.,"2,27","8,63","1,34","14,5"
29/12/1999 06:45:00 a.m.,"2,18","6,246",,
30/12/1999 06:20:00 a.m.,"2,29","8,919",,
31/12/1999 06:30:00 a.m.,"2,19","7,012",,
03/01/2000 06:40:00 a.m.,"2,08","3,786",,
04/01/2000 06:30:00 a.m.,"2,12","5,214",,
07/01/2000 06:50:00 a.m.,"2,1","4,254",,
08/01/2000 06:40:00 a.m.,"2,06","3,465",,
10/01/2000 06:45:00 a.m.,"2,08","3,643",,
11/01/2000 06:30:00 a.m.,"2,1","4,587",,
12/01/2000 06:30:00 a.m.,"2,1","4,389",,
13/01/2000 06:50:00 a.m.,"2,16","5,483",,
14/01/2000 06:30:00 a.m.,"2,16","5,549",,
15/01/2000 11:20:00 a.m.,"2,12","4,794",,
16/01/2000 06:25:00 a.m.,"2,46","13,966",,
17/01/2000 06:35:00 p.m.,"2,82","34,829",,
18/01/2000 06:25:00 a.m.,"2,61","21,516",,
18/01/2000 06:20:00 p.m.,"2,55","21,884",,
19/01/2000 06:40:00 a.m.,"2,5","20,054",,
19/01/2000 07:10:00 p.m.,"2,45","16,874",,
22/01/2000 06:30:00 a.m.,"3,31","71,044",,
22/01/2000 03:40:00 p.m.,"2,75","25,365",,
23/01/2000 07:00:00 a.m.,"2,62","20,22",,
24/01/2000 09:20:00 a.m.,"2,56","17,069",,
24/01/2000 08:10:00 p.m.,"2,7","25,797",,
25/01/2000 06:40:00 a.m.,"3,12","63,938",,
25/01/2000 06:40:00 p.m.,"2,78","31,564",,
26/01/2000 07:00:00 a.m.,"2,8","32,148",,
26/01/2000 06:55:00 p.m.,"2,74","27,445",,
27/01/2000 07:00:00 a.m.,"2,72","26,573",,
28/01/2000 07:00:00 a.m.,"2,7","24,954",,
29/01/2000 07:05:00 a.m.,"2,68","23,654",,
30/01/2000 06:45:00 a.m.,"2,7","26,509",,
31/01/2000 06:50:00 a.m.,"2,59","16,472",,
01/02/2000 07:10:00 a.m.,"2,56","16,023",,
02/02/2000 07:00:00 a.m.,"2,59","18,663",,
02/02/2000 02:05:00 p.m.,"2,75","31,39","22,9","53,3"
03/02/2000 06:35:00 a.m.,"2,78","29,551",,
03/02/2000 07:45:00 p.m.,"2,58","16,362",,
04/02/2000 07:05:00 a.m.,"2,53","14,423",,
05/02/2000 07:50:00 a.m.,"2,46","11,782",,
06/02/2000 11:00:00 a.m.,"2,42","9,517",,
06/02/2000 05:05:00 p.m.,"2,65","23,042",,
07/02/2000 10:45:00 a.m.,"2,43","9,441",,
09/02/2000 09:30:00 a.m.,"2,38","8,117","0,2","0,2"
11/02/2000 03:30:00 p.m.,"2,34","6,881",,
12/02/2000 07:10:00 a.m.,"2,33","6,728",,
13/02/2000 07:15:00 a.m.,"2,62","17,852",,
14/02/2000 09:25:00 a.m.,"2,46","11,245","0,1","0,3"
15/02/2000 03:15:00 p.m.,"2,4","8,638",,
17/02/2000 08:15:00 a.m.,"2,45","11,842",,
18/02/2000 07:25:00 a.m.,"2,5","14,126",,
18/02/2000 08:00:00 p.m.,"2,58","18,078",,
19/02/2000 06:30:00 a.m.,"2,75","28,327","0,9","6,3"
20/02/2000 07:00:00 a.m.,"3,25","67,91","15,5","23,1"
21/02/2000 07:05:00 a.m.,"2,73","34,935",,
22/02/2000 07:10:00 a.m.,"2,58","20,767","1,5",3
23/02/2000 07:50:00 a.m.,"2,48","14,637",,
24/02/2000 07:25:00 a.m.,"2,46","14,231",,
25/02/2000 09:20:00 a.m.,"2,42","12,645","0,1","0,5"
26/02/2000 08:05:00 a.m.,"2,45","14,964",,
27/02/2000 06:50:00 p.m.,"2,8","39,086",,
28/02/2000 07:10:00 a.m.,"2,6","22,222","0,5","2,2"
29/02/2000 08:10:00 a.m.,"2,46","15,663",,
01/03/2000 08:05:00 a.m.,"2,42","13,866",,
03/03/2000 10:00:00 a.m.,"2,33","10,643",,
04/03/2000 01:15:00 p.m.,"2,3","8,312",,
05/03/2000 09:15:00 a.m.,"2,35","11,776","0,1","0,5"
06/03/2000 08:10:00 a.m.,"2,44","14,298",,
07/03/2000 09:30:00 a.m.,"2,46","15,484","0,5","0,9"
08/03/2000 07:25:00 a.m.,3,"43,431","27,9","29,3"
09/03/2000 07:15:00 a.m.,"2,88","35,521",,
09/03/2000 06:25:00 p.m.,"2,74","27,919",,
10/03/2000 09:15:00 a.m.,"2,64","21,14",,
11/03/2000 11:35:00 a.m.,"2,53","14,295","0,7","1,1"
13/03/2000 07:10:00 a.m.,"2,46","12,725",,
14/03/2000 09:15:00 a.m.,"2,42","11,871",,
15/03/2000 07:10:00 a.m.,"2,52","14,829",3,"3,2"
17/03/2000 07:15:00 a.m.,"2,7","26,05","3,7",26
18/03/2000 08:20:00 a.m.,"2,48","16,453",,
20/03/2000 09:15:00 a.m.,"2,46","16,068",,
22/03/2000 07:30:00 a.m.,"2,62","24,253","2,2","3,1"
23/03/2000 07:45:00 a.m.,"2,51","17,639",,
24/03/2000 01:35:00 p.m.,"2,58","21,484",,
25/03/2000 09:15:00 a.m.,"2,46","14,912",,
27/03/2000 08:10:00 a.m.,"2,37","12,068","1,5","10,3"
29/03/2000 12:30:00 p.m.,"2,32","8,46",,
30/03/2000 12:35:00 p.m.,"2,3","7,377",,
31/03/2000 12:20:00 p.m.,"2,29","6,895",,
07/04/2000 09:30:00 a.m.,"2,24","5,823",,
10/04/2000 10:15:00 a.m.,"2,21","5,342",,
13/04/2000 11:45:00 a.m.,"2,22","5,518",,
17/04/2000 08:00:00 a.m.,"2,54","17,369",,
17/04/2000 05:30:00 p.m.,"2,88","44,369",,
25/04/2000 04:55:00 p.m.,"2,22","5,264",,
29/04/2000 12:00:00 p.m.,"2,24","5,082",,
06/05/2000 12:00:00 p.m.,"2,23","5,036",,"0,1"
20/05/2000 09:45:00 a.m.,"2,18","3,521",,
29/05/2000 10:40:00 a.m.,"2,16","3,268","0,1","0,1"
07/06/2000 12:00:00 p.m.,"2,16","3,295","0,015","0,022"
26/06/2000 11:30:00 a.m.,"2,13","2,563","0,02","0,016"
08/07/2000 09:30:00 a.m.,"2,12","2,309",,
30/07/2000 10:35:00 a.m.,"2,1","2,113",,"0,1"
14/08/2000 09:40:00 a.m.,"2,1","2,015",,
28/08/2000 09:20:00 a.m.,"2,09","1,88","0,01","0,08"
09/09/2000 09:20:00 a.m.,"2,08","1,702","0,01","0,01"
23/09/2000 09:20:00 a.m.,"2,08","1,594",,
07/10/2000 09:30:00 a.m.,"2,06","1,478","0,02","0,05"
16/10/2000 09:30:00 a.m.,"2,08","1,544","0,02","0,15"
26/10/2000 03:20:00 p.m.,"2,02","2,397",,
10/11/2000 01:20:00 p.m.,"2,1","2,657","0,032","0,103"
16/11/2000 10:10:00 a.m.,"2,05","1,705","0,004","0,028"
21/11/2000 01:15:00 p.m.,"2,02","1,526","0,017","0,021"
25/11/2000 09:30:00 a.m.,"2,06","1,88","0,021","0,108"
02/12/2000 09:27:00 a.m.,"2,07","2,633","0,031","0,077"
05/12/2000 01:08:00 p.m.,"2,06","2,198","0,016","0,037"
09/12/2000 06:45:00 a.m.,"2,07","2,033","0,013","0,041"
16/12/2000 06:45:00 a.m.,"2,08","2,323","0,007","0,033"
19/12/2000 01:17:00 p.m.,"2,06","1,74","0,003","0,018"
23/12/2000 06:40:00 a.m.,"2,06","1,827","0,013","0,05"
26/12/2000 09:20:00 a.m.,"2,05","1,72","0,004","0,019"
28/12/2000 12:58:00 p.m.,"2,1","2,329","0,011","0,076"
02/01/2001 07:00:00 a.m.,"2,04","1,873","0,246","1,252"
04/01/2001 06:10:00 a.m.,"2,31","17,49","3,271","10,83"
06/01/2001 07:05:00 a.m.,"1,83","2,962","0,043","0,075"
10/01/2001 07:05:00 a.m.,"1,36","1,445",,
10/01/2001 01:03:00 p.m.,"2,84","49,373","123,509","593,663"
13/01/2001 07:25:00 a.m.,"1,77","2,157","0,023","0,062"
17/01/2001 01:25:00 p.m.,"1,77","2,034","0,032","0,074"
18/01/2001 02:35:00 p.m.,"2,8","36,665",,
22/01/2001 02:21:00 p.m.,"2,85","48,814","310,702","1,642,753"
24/01/2001 01:23:00 p.m.,"1,85","3,728","0,062","0,167"
03/02/2001 06:50:00 a.m.,"1,92","5,087","0,061","0,157"
03/02/2001 10:10:00 a.m.,"2,65","41,145",,
07/02/2001 09:45:00 a.m.,"2,06","6,261","0,085","0,157"
12/02/2001 07:05:00 a.m.,"3,1","71,461","112,264","85,715"
15/02/2001 04:34:00 p.m.,"3,3","106,97","798,034","2,811,701"
17/02/2001 03:25:00 p.m.,"2,05","7,754","1,021","0,451"
22/02/2001 09:50:00 a.m.,"1,93","4,991","0,072","0,072"
24/02/2001 10:25:00 a.m.,"1,93","4,74","0,072","0,082"
28/02/2001 07:00:00 a.m.,"2,18","14,123","1,365","1,529"
01/03/2001 02:27:00 p.m.,"2,9","84,595","8,813,953","10785,78"
02/03/2001 07:10:00 a.m.,"2,65","39,94",,
06/03/2001 07:35:00 p.m.,"2,85","72,608","148,616","261,888"
10/03/2001 09:20:00 a.m.,"2,33","16,751","0,631","1,352"
13/03/2001 05:32:00 p.m.,"2,81","49,347","257,266","340,113"
14/03/2001 07:25:00 a.m.,3,"71,419","242,323","174,143"
19/03/2001 07:30:00 a.m.,"2,03","23,795","18,357","33,838"
22/03/2001 03:15:00 p.m.,"1,57","11,305","1,421","8,548"
26/03/2001 09:25:00 a.m.,"1,57","9,357",,
31/03/2001 09:15:00 a.m.,"1,57","9,381","0,362","1,003"
04/04/2001 03:25:00 p.m.,"1,66","14,758","0,695","5,22"
14/04/2001 06:40:00 p.m.,"3,35","136,651","972,58","923,21"
21/04/2001 09:20:00 a.m.,"1,65","8,312","0,388","7,44"
25/04/2001 02:10:00 p.m.,"1,6","7,28",,
30/04/2001 03:15:00 p.m.,"1,55","6,389","0,025","0,018"
12/05/2001 09:20:00 a.m.,"1,52","5,426",,
18/05/2001 11:45:00 a.m.,"1,5","4,155","0,065","0,089"
28/05/2001 11:45:00 a.m.,"1,45","3,621",,
06/06/2001 11:05:00 a.m.,"1,42","2,914","0,041","0,063"
21/06/2001 11:40:00 a.m.,"1,4","2,892",,
